County,Date,New cases,Total cases
Lee,2020-08-17,2,1339
Lee,2020-08-18,12,1351
Lee,2020-08-19,11,1362
Lee,2020-08-20,8,1370
Lee,2020-08-21,8,1378
Lee,2020-08-22,4,1382
Lee,2020-08-23,6,1388
Lee,2020-08-24,3,1391
Lee,2020-08-25,7,1398
Lee,2020-08-26,17,1415
Lee,2020-08-27,6,1421
Lee,2020-08-28,3,1424
Lee,2020-08-29,9,1433
Lee,2020-08-30,2,1435
Lee,2020-08-31,12,1447
Lee,2020-09-01,10,1457
Lee,2020-09-02,7,1464
Lee,2020-09-03,7,1471
Lee,2020-09-04,8,1479
Lee,2020-09-05,6,1485
Lee,2020-09-06,3,1488
Lee,2020-09-07,3,1491
Lee,2020-09-08,2,1493
Lee,2020-09-09,6,1499
Lee,2020-09-10,10,1509
Lee,2020-09-11,4,1513
Lee,2020-09-12,13,1526
Lee,2020-09-13,8,1534
Lee,2020-09-14,4,1538
Lee,2020-09-15,3,1541
Lee,2020-09-16,10,1551
Lee,2020-09-17,10,1561
Lee,2020-09-18,7,1568
Lee,2020-09-19,4,1572
Lee,2020-09-20,2,1574
Lee,2020-09-21,10,1584
Lee,2020-09-22,4,1588
Lee,2020-09-23,12,1600
Lee,2020-09-24,12,1612
Lee,2020-09-25,5,1617
Lee,2020-09-26,7,1624
Lee,2020-09-27,7,1631
Lee,2020-09-28,20,1651
Lee,2020-09-29,5,1656
Lee,2020-09-30,14,1670
Lee,2020-10-01,12,1682
Lee,2020-10-02,12,1694
Lee,2020-10-03,7,1701
Lee,2020-10-04,9,1710
Lee,2020-10-05,21,1731
Lee,2020-10-06,15,1746
Lee,2020-10-07,15,1761
Lee,2020-10-08,13,1774
Lee,2020-10-09,5,1779
Lee,2020-10-10,12,1791
Lee,2020-10-11,9,1800
Lee,2020-10-12,17,1817
Lee,2020-10-13,16,1833
Lee,2020-10-14,11,1844
Lee,2020-10-15,23,1867
Lee,2020-10-16,12,1879
Lee,2020-10-17,13,1892
Lee,2020-10-18,15,1907
Lee,2020-10-19,5,1912
Lee,2020-10-20,13,1925
Lee,2020-10-21,18,1943
Lee,2020-10-22,16,1959
Lee,2020-10-23,19,1978
Lee,2020-10-24,14,1992
Lee,2020-10-25,5,1997
Lee,2020-10-26,9,2006
Lee,2020-10-27,19,2025
Lee,2020-10-28,18,2043
Lee,2020-10-29,8,2051
Lee,2020-10-30,19,2070
Lee,2020-10-31,13,2083
Lee,2020-11-01,5,2088
Lee,2020-11-02,9,2097
Lee,2020-11-03,9,2106
Lee,2020-11-04,15,2121
Lee,2020-11-05,6,2127
Lee,2020-11-06,5,2132
Lee,2020-11-07,4,2136
Lee,2020-11-09,1,2137
Lee,2020-11-10,11,2148
Lee,2020-11-11,12,2160
Lee,2020-11-12,9,2169
Lee,2020-11-13,8,2177
Lee,2020-11-14,13,2190
Lee,2020-11-15,10,2200
Lee,2020-11-16,8,2208
Lee,2020-11-17,8,2216
Lee,2020-11-18,22,2238
Lee,2020-11-19,14,2252
Lee,2020-11-20,12,2264
Lee,2020-11-21,8,2272
Lee,2020-11-22,5,2277
Lee,2020-11-23,8,2285
Lee,2020-11-24,21,2306
Lee,2020-11-25,14,2320
Lee,2020-11-26,10,2330
Lee,2020-11-27,17,2347
Lee,2020-11-28,13,2360
Lee,2020-11-29,5,2365
Lee,2020-11-30,12,2377
Lee,2020-12-01,16,2393
Lee,2020-12-02,9,2402
Lee,2020-12-03,24,2426
Lee,2020-12-04,23,2449
Lee,2020-12-05,34,2483
Lee,2020-12-06,22,2505
Lee,2020-12-07,13,2518
Lee,2020-12-08,32,2550
Lee,2020-12-09,31,2581
Lee,2020-12-10,20,2601
Lee,2020-12-11,21,2622
Lee,2020-12-12,32,2654
Lee,2020-12-13,24,2678
Lee,2020-12-14,20,2698
Lee,2020-12-15,17,2715
Lenoir,2020-03-24,1,1
Lenoir,2020-03-25,2,3
Lenoir,2020-04-02,2,5
Lenoir,2020-04-03,2,7
Lenoir,2020-04-04,1,8
Lenoir,2020-04-05,2,10
Lenoir,2020-04-07,2,12
Lenoir,2020-04-09,1,13
Lenoir,2020-04-11,1,14
Lenoir,2020-04-15,3,17
Lenoir,2020-04-16,1,18
Lenoir,2020-04-17,1,19
Lenoir,2020-04-18,4,23
Lenoir,2020-04-19,1,24
Lenoir,2020-04-20,5,29
Lenoir,2020-04-21,2,31
Lenoir,2020-04-22,7,38
Lenoir,2020-04-24,6,44
Lenoir,2020-04-25,1,45
Lenoir,2020-04-26,2,47
Lenoir,2020-04-27,10,57
Lenoir,2020-04-28,4,61
Lenoir,2020-04-29,6,67
Lenoir,2020-04-30,4,71
Lenoir,2020-05-01,7,78
Lenoir,2020-05-02,6,84
Lenoir,2020-05-03,4,88
Lenoir,2020-05-04,5,93
Lenoir,2020-05-05,1,94
Lenoir,2020-05-06,6,100
Lenoir,2020-05-07,8,108
Lenoir,2020-05-08,2,110
Lenoir,2020-05-09,10,120
Lenoir,2020-05-10,3,123
Lenoir,2020-05-11,2,125
Lenoir,2020-05-12,6,131
Lenoir,2020-05-13,5,136
Lenoir,2020-05-14,10,146
Lenoir,2020-05-15,3,149
Lenoir,2020-05-16,4,153
Lenoir,2020-05-17,4,157
Lenoir,2020-05-18,3,160
Lenoir,2020-05-19,7,167
Lenoir,2020-05-20,6,173
Lenoir,2020-05-21,4,177
Lenoir,2020-05-22,6,183
Lenoir,2020-05-23,7,190
Lenoir,2020-05-24,5,195
Lenoir,2020-05-25,2,197
Lenoir,2020-05-26,1,198
Lenoir,2020-05-27,2,200
Lenoir,2020-05-28,8,208
Lenoir,2020-05-29,6,214
Lenoir,2020-05-30,3,217
Lenoir,2020-05-31,1,218
Lenoir,2020-06-02,4,222
Lenoir,2020-06-03,1,223
Lenoir,2020-06-04,8,231
Lenoir,2020-06-05,5,236
Lenoir,2020-06-06,5,241
Lenoir,2020-06-07,15,256
Lenoir,2020-06-08,4,260
Lenoir,2020-06-09,4,264
Lenoir,2020-06-10,6,270
Lenoir,2020-06-11,11,281
Lenoir,2020-06-12,10,291
Lenoir,2020-06-13,3,294
Lenoir,2020-06-14,9,303
Lenoir,2020-06-15,3,306
Lenoir,2020-06-16,5,311
Lenoir,2020-06-17,9,320
Lenoir,2020-06-18,6,326
Lenoir,2020-06-19,6,332
Lenoir,2020-06-20,6,338
Lenoir,2020-06-21,1,339
Lenoir,2020-06-22,5,344
Lenoir,2020-06-23,3,347
Lenoir,2020-06-24,4,351
Lenoir,2020-06-25,5,356
Lenoir,2020-06-26,5,361
Lenoir,2020-06-27,4,365
Lenoir,2020-06-28,5,370
Lenoir,2020-06-29,2,372
Lenoir,2020-06-30,3,375
Lenoir,2020-07-01,3,378
Lenoir,2020-07-02,3,381
Lenoir,2020-07-03,1,382
Lenoir,2020-07-04,1,383
Lenoir,2020-07-05,4,387
Lenoir,2020-07-06,8,395
Lenoir,2020-07-07,8,403
Lenoir,2020-07-08,4,407
Lenoir,2020-07-09,10,417
Lenoir,2020-07-10,5,422
Lenoir,2020-07-11,7,429
Lenoir,2020-07-12,2,431
Lenoir,2020-07-13,4,435
Lenoir,2020-07-14,5,440
Lenoir,2020-07-15,3,443
Lenoir,2020-07-16,2,445
Lenoir,2020-07-17,7,452
Lenoir,2020-07-18,1,453
Lenoir,2020-07-19,2,455
Lenoir,2020-07-20,6,461
Lenoir,2020-07-21,2,463
Lenoir,2020-07-22,7,470
Lenoir,2020-07-23,5,475
Lenoir,2020-07-24,8,483
Lenoir,2020-07-25,6,489
Lenoir,2020-07-26,6,495
Lenoir,2020-07-27,10,505
Lenoir,2020-07-28,6,511
Lenoir,2020-07-29,5,516
Lenoir,2020-07-30,12,528
Lenoir,2020-07-31,8,536
Lenoir,2020-08-01,1,537
Lenoir,2020-08-02,1,538
Lenoir,2020-08-03,3,541
Lenoir,2020-08-04,6,547
Lenoir,2020-08-05,8,555
Lenoir,2020-08-06,4,559
Lenoir,2020-08-07,13,572
Lenoir,2020-08-08,8,580
Lenoir,2020-08-09,4,584
Lenoir,2020-08-10,7,591
Lenoir,2020-08-11,3,594
Lenoir,2020-08-12,11,605
Lenoir,2020-08-13,11,616
Lenoir,2020-08-14,27,643
Lenoir,2020-08-15,9,652
Lenoir,2020-08-16,11,663
Lenoir,2020-08-17,7,670
Lenoir,2020-08-18,13,683
Lenoir,2020-08-19,12,695
Lenoir,2020-08-20,6,701
Lenoir,2020-08-21,17,718
Lenoir,2020-08-22,11,729
Lenoir,2020-08-23,8,737
Lenoir,2020-08-24,3,740
Lenoir,2020-08-25,12,752
Lenoir,2020-08-26,6,758
Lenoir,2020-08-27,12,770
Lenoir,2020-08-28,18,788
Lenoir,2020-08-29,2,790
Lenoir,2020-08-30,9,799
Lenoir,2020-08-31,5,804
Lenoir,2020-09-01,7,811
Lenoir,2020-09-02,16,827
Lenoir,2020-09-03,6,833
Lenoir,2020-09-04,13,846
Lenoir,2020-09-05,10,856
Lenoir,2020-09-07,2,858
Lenoir,2020-09-08,8,866
Lenoir,2020-09-09,14,880
Lenoir,2020-09-10,14,894
Lenoir,2020-09-11,2,896
Lenoir,2020-09-12,6,902
Lenoir,2020-09-13,3,905
Lenoir,2020-09-14,7,912
Lenoir,2020-09-15,4,916
Lenoir,2020-09-16,11,927
Lenoir,2020-09-17,6,933
Lenoir,2020-09-18,5,938
Lenoir,2020-09-19,1,939
Lenoir,2020-09-20,5,944
Lenoir,2020-09-21,6,950
Lenoir,2020-09-22,1,951
Lenoir,2020-09-23,5,956
Lenoir,2020-09-24,8,964
Lenoir,2020-09-25,4,968
Lenoir,2020-09-26,4,972
Lenoir,2020-09-27,3,975
Lenoir,2020-09-28,3,978
Lenoir,2020-09-29,6,984
Lenoir,2020-09-30,7,991
Lenoir,2020-10-01,9,1000
Lenoir,2020-10-02,6,1006
Lenoir,2020-10-03,6,1012
Lenoir,2020-10-04,4,1016
Lenoir,2020-10-05,3,1019
Lenoir,2020-10-06,10,1029
Lenoir,2020-10-07,14,1043
Lenoir,2020-10-08,14,1057
Lenoir,2020-10-09,19,1076
Lenoir,2020-10-10,2,1078
Lenoir,2020-10-11,6,1084
Lenoir,2020-10-12,14,1098
Lenoir,2020-10-13,21,1119
Lenoir,2020-10-14,31,1150
Lenoir,2020-10-15,13,1163
Lenoir,2020-10-16,25,1188
Lenoir,2020-10-17,7,1195
Lenoir,2020-10-18,10,1205
Lenoir,2020-10-19,11,1216
Lenoir,2020-10-20,3,1219
Lenoir,2020-10-21,18,1237
Lenoir,2020-10-22,26,1263
Lenoir,2020-10-23,17,1280
Lenoir,2020-10-24,11,1291
Lenoir,2020-10-25,18,1309
Lenoir,2020-10-26,15,1324
Lenoir,2020-10-27,13,1337
Lenoir,2020-10-28,23,1360
Lenoir,2020-10-29,28,1388
Lenoir,2020-10-30,12,1400
Lenoir,2020-10-31,16,1416
Lenoir,2020-11-01,8,1424
Lenoir,2020-11-02,6,1430
Lenoir,2020-11-03,12,1442
Lenoir,2020-11-04,27,1469
Lenoir,2020-11-05,25,1494
Lenoir,2020-11-06,11,1505
Lenoir,2020-11-07,10,1515
Lenoir,2020-11-08,7,1522
Lenoir,2020-11-09,16,1538
Lenoir,2020-11-10,25,1563
Lenoir,2020-11-11,28,1591
Lenoir,2020-11-12,29,1620
Lenoir,2020-11-13,11,1631
Lenoir,2020-11-14,23,1654
Lenoir,2020-11-15,16,1670
Lenoir,2020-11-16,24,1694
Lenoir,2020-11-17,24,1718
Lenoir,2020-11-18,33,1751
Lenoir,2020-11-19,27,1778
Lenoir,2020-11-20,21,1799
Lenoir,2020-11-21,18,1817
Lenoir,2020-11-22,12,1829
Lenoir,2020-11-23,17,1846
Lenoir,2020-11-24,28,1874
Lenoir,2020-11-25,38,1912
Lenoir,2020-11-26,29,1941
Lenoir,2020-11-27,24,1965
Lenoir,2020-11-28,13,1978
Lenoir,2020-11-29,12,1990
Lenoir,2020-11-30,18,2008
Lenoir,2020-12-01,32,2040
Lenoir,2020-12-02,47,2087
Lenoir,2020-12-03,49,2136
Lenoir,2020-12-04,41,2177
Lenoir,2020-12-05,27,2204
Lenoir,2020-12-06,21,2225
Lenoir,2020-12-07,40,2265
Lenoir,2020-12-08,44,2309
Lenoir,2020-12-09,43,2352
Lenoir,2020-12-10,23,2375
Lenoir,2020-12-11,25,2400
Lenoir,2020-12-12,18,2418
Lenoir,2020-12-13,14,2432
Lenoir,2020-12-14,14,2446
Lenoir,2020-12-15,28,2474
Lincoln,2020-03-17,1,1
Lincoln,2020-03-28,1,2
Lincoln,2020-03-29,1,3
Lincoln,2020-03-31,1,4
Lincoln,2020-04-01,3,7
Lincoln,2020-04-02,2,9
Lincoln,2020-04-07,2,11
Lincoln,2020-04-09,1,12
Lincoln,2020-04-10,2,14
Lincoln,2020-04-11,1,15
Lincoln,2020-04-15,1,16
Lincoln,2020-04-16,2,18
Lincoln,2020-04-17,1,19
Lincoln,2020-04-20,1,20
Lincoln,2020-04-21,3,23
Lincoln,2020-04-22,2,25
Lincoln,2020-04-27,1,26
Lincoln,2020-04-29,1,27
Lincoln,2020-05-01,1,28
Lincoln,2020-05-02,1,29
Lincoln,2020-05-03,4,33
Lincoln,2020-05-04,2,35
Lincoln,2020-05-05,1,36
Lincoln,2020-05-06,2,38
Lincoln,2020-05-07,2,40
Lincoln,2020-05-11,2,42
Lincoln,2020-05-12,1,43
Lincoln,2020-05-13,2,45
Lincoln,2020-05-15,3,48
Lincoln,2020-05-18,1,49
Lincoln,2020-05-19,4,53
Lincoln,2020-05-20,2,55
Lincoln,2020-05-21,1,56
Lincoln,2020-05-22,1,57
Lincoln,2020-05-23,2,59
Lincoln,2020-05-25,1,60
Lincoln,2020-05-26,2,62
Lincoln,2020-05-27,2,64
Lincoln,2020-05-28,4,68
Lincoln,2020-05-29,1,69
Lincoln,2020-05-30,3,72
Lincoln,2020-05-31,1,73
Lincoln,2020-06-01,1,74
Lincoln,2020-06-02,5,79
Lincoln,2020-06-03,9,88
Lincoln,2020-06-04,4,92
Lincoln,2020-06-05,7,99
Lincoln,2020-06-06,3,102
Lincoln,2020-06-07,3,105
Lincoln,2020-06-08,2,107
Lincoln,2020-06-09,2,109
Lincoln,2020-06-10,5,114
Lincoln,2020-06-11,7,121
Lincoln,2020-06-12,6,127
Lincoln,2020-06-13,16,143
Lincoln,2020-06-14,6,149
Lincoln,2020-06-15,6,155
Lincoln,2020-06-16,9,164
Lincoln,2020-06-17,7,171
Lincoln,2020-06-18,8,179
Lincoln,2020-06-19,7,186
Lincoln,2020-06-20,5,191
Lincoln,2020-06-21,6,197
Lincoln,2020-06-22,5,202
Lincoln,2020-06-23,4,206
Lincoln,2020-06-24,9,215
Lincoln,2020-06-25,8,223
Lincoln,2020-06-26,12,235
Lincoln,2020-06-27,9,244
Lincoln,2020-06-28,6,250
Lincoln,2020-06-29,9,259
Lincoln,2020-06-30,7,266
Lincoln,2020-07-01,10,276
Lincoln,2020-07-02,10,286
Lincoln,2020-07-03,12,298
Lincoln,2020-07-04,7,305
Lincoln,2020-07-05,23,328
Lincoln,2020-07-06,10,338
Lincoln,2020-07-07,6,344
Lincoln,2020-07-08,10,354
Lincoln,2020-07-09,17,371
Lincoln,2020-07-10,33,404
Lincoln,2020-07-11,25,429
Lincoln,2020-07-12,25,454
Lincoln,2020-07-13,21,475
Lincoln,2020-07-14,19,494
Lincoln,2020-07-15,18,512
Lincoln,2020-07-16,18,530
Lincoln,2020-07-17,12,542
Lincoln,2020-07-18,15,557
Lincoln,2020-07-19,12,569
Lincoln,2020-07-20,11,580
Lincoln,2020-07-21,16,596
Lincoln,2020-07-22,20,616
Lincoln,2020-07-23,17,633
Lincoln,2020-07-24,10,643
Lincoln,2020-07-25,19,662
Lincoln,2020-07-26,14,676
Lincoln,2020-07-27,9,685
Lincoln,2020-07-28,16,701
Lincoln,2020-07-29,19,720
Lincoln,2020-07-30,12,732
Lincoln,2020-07-31,8,740
Lincoln,2020-08-01,15,755
Lincoln,2020-08-02,8,763
Lincoln,2020-08-03,20,783
Lincoln,2020-08-04,7,790
Lincoln,2020-08-05,13,803
Lincoln,2020-08-06,21,824
Lincoln,2020-08-07,11,835
Lincoln,2020-08-08,9,844
Lincoln,2020-08-09,7,851
Lincoln,2020-08-10,11,862
Lincoln,2020-08-11,15,877
Lincoln,2020-08-12,15,892
Lincoln,2020-08-13,19,911
Lincoln,2020-08-14,18,929
Lincoln,2020-08-15,7,936
Lincoln,2020-08-16,7,943
Lincoln,2020-08-17,11,954
Lincoln,2020-08-18,16,970
Lincoln,2020-08-19,12,982
Lincoln,2020-08-20,19,1001
Lincoln,2020-08-21,20,1021
Lincoln,2020-08-22,7,1028
Lincoln,2020-08-23,15,1043
Lincoln,2020-08-24,11,1054
Lincoln,2020-08-25,8,1062
Lincoln,2020-08-26,11,1073
Lincoln,2020-08-27,6,1079
Lincoln,2020-08-28,15,1094
Lincoln,2020-08-29,12,1106
Lincoln,2020-08-30,6,1112
Lincoln,2020-08-31,11,1123
Lincoln,2020-09-01,8,1131
Lincoln,2020-09-02,25,1156
Lincoln,2020-09-03,14,1170
Lincoln,2020-09-04,22,1192
Lincoln,2020-09-05,20,1212
Lincoln,2020-09-06,7,1219
Lincoln,2020-09-07,17,1236
Lincoln,2020-09-08,23,1259
Lincoln,2020-09-09,11,1270
Lincoln,2020-09-10,29,1299
Lincoln,2020-09-11,36,1335
Lincoln,2020-09-12,11,1346
Lincoln,2020-09-13,12,1358
Lincoln,2020-09-14,18,1376
Lincoln,2020-09-15,9,1385
Lincoln,2020-09-16,12,1397
Lincoln,2020-09-17,21,1418
Lincoln,2020-09-18,24,1442
Lincoln,2020-09-19,20,1462
Lincoln,2020-09-20,18,1480
Lincoln,2020-09-21,22,1502
Lincoln,2020-09-22,15,1517
Lincoln,2020-09-23,21,1538
Lincoln,2020-09-24,13,1551
Lincoln,2020-09-25,31,1582
Lincoln,2020-09-26,28,1610
Lincoln,2020-09-27,18,1628
Lincoln,2020-09-28,18,1646
Lincoln,2020-09-29,12,1658
Lincoln,2020-09-30,20,1678
Lincoln,2020-10-01,32,1710
Lincoln,2020-10-02,26,1736
Lincoln,2020-10-03,26,1762
Lincoln,2020-10-04,16,1778
Lincoln,2020-10-05,18,1796
Lincoln,2020-10-06,26,1822
Lincoln,2020-10-07,37,1859
Lincoln,2020-10-08,25,1884
Lincoln,2020-10-09,27,1911
Lincoln,2020-10-10,29,1940
Lincoln,2020-10-11,30,1970
Lincoln,2020-10-12,17,1987
Lincoln,2020-10-13,26,2013
Lincoln,2020-10-14,17,2030
Lincoln,2020-10-15,36,2066
Lincoln,2020-10-16,37,2103
Lincoln,2020-10-17,22,2125
Lincoln,2020-10-18,15,2140
Lincoln,2020-10-19,25,2165
Lincoln,2020-10-20,30,2195
Lincoln,2020-10-21,43,2238
Lincoln,2020-10-22,30,2268
Lincoln,2020-10-23,11,2279
Lincoln,2020-10-24,20,2299
Lincoln,2020-10-25,20,2319
Lincoln,2020-10-26,37,2356
Lincoln,2020-10-27,21,2377
Lincoln,2020-10-28,27,2404
Lincoln,2020-10-29,25,2429
Lincoln,2020-10-30,23,2452
Lincoln,2020-10-31,37,2489
Lincoln,2020-11-01,14,2503
Lincoln,2020-11-02,19,2522
Lincoln,2020-11-03,18,2540
Lincoln,2020-11-04,27,2567
Lincoln,2020-11-05,26,2593
Lincoln,2020-11-06,34,2627
Lincoln,2020-11-07,32,2659
Lincoln,2020-11-08,20,2679
Lincoln,2020-11-09,26,2705
Lincoln,2020-11-10,29,2734
Lincoln,2020-11-11,16,2750
Lincoln,2020-11-12,26,2776
Lincoln,2020-11-13,27,2803
Lincoln,2020-11-14,19,2822
Lincoln,2020-11-15,25,2847
Lincoln,2020-11-16,50,2897
Lincoln,2020-11-17,30,2927
Lincoln,2020-11-18,38,2965
Lincoln,2020-11-19,35,3000
Lincoln,2020-11-20,39,3039
Lincoln,2020-11-21,33,3072
Lincoln,2020-11-22,28,3100
Lincoln,2020-11-23,54,3154
Lincoln,2020-11-24,37,3191
Lincoln,2020-11-25,26,3217
Lincoln,2020-11-26,35,3252
Lincoln,2020-11-27,32,3284
Lincoln,2020-11-28,40,3324
Lincoln,2020-11-29,28,3352
Lincoln,2020-11-30,56,3408
Lincoln,2020-12-01,50,3458
Lincoln,2020-12-02,62,3520
Lincoln,2020-12-03,58,3578
Lincoln,2020-12-04,60,3638
Lincoln,2020-12-05,73,3711
Lincoln,2020-12-06,43,3754
Lincoln,2020-12-07,50,3804
Lincoln,2020-12-08,65,3869
Lincoln,2020-12-09,76,3945
Lincoln,2020-12-10,50,3995
Lincoln,2020-12-11,50,4045
Lincoln,2020-12-12,64,4109
Lincoln,2020-12-13,52,4161
Lincoln,2020-12-14,54,4215
Lincoln,2020-12-15,45,4260
Macon,2020-04-01,1,1
Macon,2020-04-08,1,2
Macon,2020-04-29,1,3
Macon,2020-05-15,1,4
Macon,2020-05-17,1,5
Macon,2020-05-21,2,7
Macon,2020-05-22,1,8
Macon,2020-05-23,1,9
Macon,2020-05-24,5,14
Macon,2020-05-25,1,15
Macon,2020-05-27,2,17
Macon,2020-05-28,29,46
Macon,2020-05-29,17,63
Macon,2020-05-30,8,71
Macon,2020-05-31,13,84
Macon,2020-06-01,5,89
Macon,2020-06-03,8,97
Macon,2020-06-04,21,118
Macon,2020-06-06,3,121
Macon,2020-06-07,21,142
Macon,2020-06-08,11,153
Macon,2020-06-09,1,154
Macon,2020-06-10,3,157
Macon,2020-06-11,16,173
Macon,2020-06-12,8,181
Macon,2020-06-13,29,210
Macon,2020-06-14,13,223
Macon,2020-06-15,6,229
Macon,2020-06-16,1,230
Macon,2020-06-17,8,238
Macon,2020-06-18,5,243
Macon,2020-06-19,5,248
Macon,2020-06-20,3,251
Macon,2020-06-22,4,255
Macon,2020-06-23,4,259
Macon,2020-06-24,1,260
Macon,2020-06-25,2,262
Macon,2020-06-26,2,264
Macon,2020-06-27,7,271
Macon,2020-06-28,2,273
Macon,2020-06-29,4,277
Macon,2020-07-01,5,282
Macon,2020-07-04,1,283
Macon,2020-07-05,1,284
Macon,2020-07-06,2,286
Macon,2020-07-07,4,290
Macon,2020-07-08,16,306
Macon,2020-07-09,5,311
Macon,2020-07-10,9,320
Macon,2020-07-11,1,321
Macon,2020-07-12,3,324
Macon,2020-07-13,6,330
Macon,2020-07-14,6,336
Macon,2020-07-15,23,359
Macon,2020-07-16,5,364
Macon,2020-07-17,16,380
Macon,2020-07-18,2,382
Macon,2020-07-19,3,385
Macon,2020-07-20,8,393
Macon,2020-07-21,8,401
Macon,2020-07-22,9,410
Macon,2020-07-23,10,420
Macon,2020-07-24,5,425
Macon,2020-07-25,1,426
Macon,2020-07-26,8,434
Macon,2020-07-27,4,438
Macon,2020-07-28,2,440
Macon,2020-07-29,3,443
Macon,2020-07-30,1,444
Macon,2020-07-31,4,448
Macon,2020-08-01,3,451
Macon,2020-08-02,3,454
Macon,2020-08-03,2,456
Macon,2020-08-04,1,457
Macon,2020-08-05,2,459
Macon,2020-08-06,2,461
Macon,2020-08-07,5,466
Macon,2020-08-08,3,469
Macon,2020-08-09,1,470
Macon,2020-08-10,2,472
Macon,2020-08-11,4,476
Macon,2020-08-12,2,478
Macon,2020-08-13,1,479
Macon,2020-08-14,6,485
Macon,2020-08-15,2,487
Macon,2020-08-16,1,488
Macon,2020-08-17,3,491
Macon,2020-08-18,1,492
Macon,2020-08-19,7,499
Macon,2020-08-20,3,502
Macon,2020-08-21,9,511
Macon,2020-08-22,10,521
Macon,2020-08-23,4,525
Macon,2020-08-24,1,526
Macon,2020-08-26,8,534
Macon,2020-08-27,2,536
Macon,2020-08-28,9,545
Macon,2020-08-29,1,546
Macon,2020-08-30,2,548
Macon,2020-09-01,1,549
Macon,2020-09-02,2,551
Macon,2020-09-03,2,553
Macon,2020-09-04,1,554
Macon,2020-09-05,1,555
Macon,2020-09-07,1,556
Macon,2020-09-08,4,560
Macon,2020-09-09,1,561
Macon,2020-09-10,2,563
Macon,2020-09-11,6,569
Macon,2020-09-12,1,570
Macon,2020-09-13,1,571
Macon,2020-09-14,2,573
Macon,2020-09-15,1,574
Macon,2020-09-16,6,580
Macon,2020-09-17,2,582
Macon,2020-09-18,8,590
Macon,2020-09-19,2,592
Macon,2020-09-21,2,594
Macon,2020-09-23,9,603
Macon,2020-09-24,4,607
Macon,2020-09-25,1,608
Macon,2020-09-26,3,611
Macon,2020-09-27,4,615
Macon,2020-09-28,2,617
Macon,2020-09-29,4,621
Macon,2020-09-30,11,632
Macon,2020-10-01,7,639
Macon,2020-10-02,7,646
Macon,2020-10-03,3,649
Macon,2020-10-04,10,659
Macon,2020-10-05,1,660
Macon,2020-10-06,1,661
Macon,2020-10-07,8,669
Macon,2020-10-08,3,672
Macon,2020-10-09,4,676
Macon,2020-10-10,2,678
Macon,2020-10-11,7,685
Macon,2020-10-12,4,689
Macon,2020-10-13,2,691
Macon,2020-10-14,7,698
Macon,2020-10-15,4,702
Macon,2020-10-16,3,705
Macon,2020-10-18,3,708
Macon,2020-10-19,3,711
Macon,2020-10-20,2,713
Macon,2020-10-21,7,720
Macon,2020-10-22,4,724
Macon,2020-10-23,3,727
Macon,2020-10-24,1,728
Macon,2020-10-25,5,733
Macon,2020-10-26,5,738
Macon,2020-10-27,3,741
Macon,2020-10-28,7,748
Macon,2020-10-29,1,749
Macon,2020-10-30,3,752
Macon,2020-10-31,7,759
Macon,2020-11-01,2,761
Macon,2020-11-02,3,764
Macon,2020-11-03,4,768
Macon,2020-11-04,2,770
Macon,2020-11-05,2,772
Macon,2020-11-06,6,778
Macon,2020-11-08,3,781
Macon,2020-11-09,7,788
Macon,2020-11-10,1,789
Macon,2020-11-11,12,801
Macon,2020-11-12,7,808
Macon,2020-11-13,6,814
Macon,2020-11-14,1,815
Macon,2020-11-15,4,819
Macon,2020-11-16,10,829
Macon,2020-11-17,3,832
Macon,2020-11-18,12,844
Macon,2020-11-19,10,854
Macon,2020-11-20,8,862
Macon,2020-11-21,1,863
Macon,2020-11-22,1,864
Macon,2020-11-23,5,869
Macon,2020-11-24,5,874
Macon,2020-11-25,8,882
Macon,2020-11-26,5,887
Macon,2020-11-27,3,890
Macon,2020-11-28,5,895
Macon,2020-11-29,5,900
Macon,2020-11-30,5,905
Macon,2020-12-01,4,909
Macon,2020-12-02,5,914
Macon,2020-12-03,5,919
Macon,2020-12-04,3,922
Macon,2020-12-05,10,932
Macon,2020-12-06,13,945
Macon,2020-12-07,4,949
Macon,2020-12-08,3,952
Macon,2020-12-09,8,960
Macon,2020-12-10,8,968
Macon,2020-12-11,15,983
Macon,2020-12-12,13,996
Macon,2020-12-13,17,1013
Macon,2020-12-14,4,1017
Macon,2020-12-15,5,1022
Madison,2020-03-22,1,1
Madison,2020-04-24,1,2
Madison,2020-05-16,1,3
Madison,2020-05-31,1,4
Madison,2020-06-10,1,5
Madison,2020-06-11,1,6
Madison,2020-06-18,1,7
Madison,2020-06-22,1,8
Madison,2020-06-23,1,9
Madison,2020-06-24,1,10
Madison,2020-06-26,2,12
Madison,2020-06-30,1,13
Madison,2020-07-04,1,14
Madison,2020-07-05,2,16
Madison,2020-07-10,1,17
Madison,2020-07-11,1,18
Madison,2020-07-12,1,19
Madison,2020-07-15,1,20
Madison,2020-07-16,1,21
Madison,2020-07-17,1,22
Madison,2020-07-18,1,23
Madison,2020-07-19,2,25
Madison,2020-07-22,2,27
Madison,2020-07-23,1,28
Madison,2020-07-24,2,30
Madison,2020-07-25,1,31
Madison,2020-07-26,1,32
Madison,2020-07-27,3,35
Madison,2020-07-28,2,37
Madison,2020-07-29,1,38
Madison,2020-07-30,2,40
Madison,2020-08-01,1,41
Madison,2020-08-03,1,42
Madison,2020-08-06,2,44
